door_count,fiscal_power,mileage,price,year,publication_Year,publication_Month,publication_Day,publication_Weekday,Is_Weekend,Days_since_posted,Alloy_wheels,Airbags,Air_conditioning,Navigation_system,Sunroof,Leather_seats,Parking_sensors,Rear_camera,Electric_windows,ABS,ESP,Cruise_control,Speed_limiter,CD/MP3/Bluetooth,On_board_computer,Central_locking,brand,condition,fuel_type,model,origin,first_owner,sector,seller_city,transmission
5.0,6.0,104999.0,120000.0,2018.0,2025.0,2.0,11.0,3,0,78.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,5.0,1.0,0.0,19.0,0.0,0.0,10.0,238.0,0.0
5.0,6.0,164999.0,115000.0,2018.0,2025.0,2.0,11.0,3,0,78.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,10.0,0.0,0.0,99.0,0.0,0.0
5.0,8.0,194999.0,144000.0,2013.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,9.0,0.0,0.0,48.0,0.0,0.0,3.0,9.0,0.0
5.0,7.0,184999.0,118000.0,2015.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,13.0,0.0,0.0,26.0,0.0,1.0,4.0,16.0,0.0
3.0,12.0,194999.0,120000.0,2010.0,2025.0,4.0,5.0,7,1,25.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,8.0,1.0,0.0,94.0,0.0,1.0,2.0,317.0,1.0
5.0,8.0,12499.0,130000.0,2015.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,12.0,1.0,0.0,242.0,0.0,1.0,11.0,74.0,0.0
5.0,6.0,72499.0,149000.0,2020.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
5.0,12.0,174999.0,150000.0,2010.0,2024.0,10.0,14.0,2,0,198.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14.0,0.0,0.0,104.0,0.0,0.0,1.0,337.0,1.0
5.0,8.0,194999.0,145000.0,2012.0,2025.0,3.0,31.0,2,0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,48.0,0.0,0.0,27.0,0.0,1.0
5.0,8.0,224999.0,70000.0,2008.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0.0,0.0,1.0,62.0,2.0,1.0,5.0,4.0,0.0
5.0,6.0,164999.0,105000.0,2018.0,2025.0,3.0,16.0,1,0,45.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,214.0,0.0
5.0,8.0,224999.0,190000.0,2016.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,26.0,2.0,0.0,190.0,0.0,0.0,0.0,22.0,1.0
5.0,7.0,47499.0,127000.0,2021.0,2025.0,4.0,11.0,6,1,19.0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,13.0,0.0,1.0,44.0,0.0,1.0,7.0,5.0,0.0
5.0,12.0,194999.0,160000.0,2012.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,14.0,1.0,0.0,35.0,2.0,1.0,0.0,25.0,1.0
5.0,8.0,7499.0,460000.0,2021.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,240.0,1.0
5.0,6.0,67499.0,150000.0,2021.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,41.0,0.0
5.0,7.0,7499.0,43000.0,2008.0,2024.0,12.0,13.0,6,1,138.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6.0,2.0,1.0,15.0,0.0,0.0,2.0,29.0,0.0
5.0,9.0,134999.0,270000.0,2014.0,2025.0,4.0,2.0,4,0,28.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,4.0,2.0,0.0,225.0,0.0,1.0,0.0,24.0,0.0
5.0,6.0,274999.0,63000.0,2008.0,2025.0,3.0,25.0,3,0,36.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.0,2.0,1.0,44.0,0.0,0.0,50.0,0.0,0.0
5.0,8.0,22499.0,360000.0,2024.0,2025.0,3.0,20.0,5,0,41.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,39.0,0.0,0.0,46.0,0.0,1.0,6.0,17.0,1.0
5.0,6.0,32499.0,209000.0,2022.0,2025.0,4.0,11.0,6,1,19.0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,3.0,0.0,3.0,0.0,1.0,8.0,85.0,0.0
5.0,6.0,224999.0,93000.0,2017.0,2025.0,1.0,12.0,1,0,108.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
5.0,6.0,224999.0,185000.0,2014.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,6.0,0.0
5.0,6.0,37499.0,335000.0,2023.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,11.0,0.0,1.0,1.0,250.0,1.0
5.0,8.0,154999.0,370000.0,2019.0,2025.0,4.0,10.0,5,0,20.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,43.0,1.0,0.0,0.0,26.0,1.0
5.0,8.0,7499.0,135000.0,2016.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,21.0,1.0,0.0,63.0,1.0,0.0,2.0,1.0,0.0
5.0,6.0,82499.0,125000.0,2019.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0
5.0,6.0,17499.0,165000.0,2023.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,13.0,1.0,0.0,44.0,0.0,0.0,13.0,286.0,0.0
5.0,6.0,82499.0,150000.0,2023.0,2025.0,3.0,31.0,2,0,30.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,7.0,3.0,1.0,13.0,0.0,1.0,2.0,240.0,1.0
5.0,6.0,224999.0,154000.0,2015.0,2025.0,4.0,5.0,7,1,25.0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,15.0,1.0,0.0,16.0,0.0,1.0,23.0,268.0,0.0
5.0,6.0,144999.0,130000.0,2016.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,15.0,0.0,0.0,93.0,0.0,1.0,5.0,4.0,0.0
5.0,6.0,224999.0,125000.0,2018.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.0,3.0,0.0,19.0,0.0,1.0,2.0,3.0,0.0
5.0,8.0,97499.0,75000.0,2015.0,2025.0,4.0,8.0,3,0,22.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,46.0,1.0,1.0,443.0,0.0,0.0,3.0,124.0,0.0
5.0,9.0,7499.0,75000.0,2017.0,2025.0,2.0,11.0,3,0,78.0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,28.0,1.0,0.0,518.0,1.0,1.0,0.0,27.0,1.0
5.0,5.0,37499.0,63000.0,2007.0,2025.0,3.0,17.0,2,0,44.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,77.0,0.0
5.0,8.0,224999.0,190000.0,2017.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,33.0,0.0,0.0,38.0,0.0,0.0
5.0,6.0,92499.0,158000.0,2021.0,2025.0,2.0,11.0,3,0,78.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,19.0,0.0,0.0,11.0,73.0,1.0
5.0,7.0,134999.0,199999.0,2017.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0
5.0,9.0,124999.0,280000.0,2016.0,2025.0,4.0,5.0,7,1,25.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,1.0
5.0,8.0,17499.0,55000.0,2005.0,2024.0,9.0,14.0,7,1,228.0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.0,22.0,0.0,0.0,14.0,3.0,0.0
3.0,6.0,154999.0,100000.0,2010.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,21.0,0.0,0.0,383.0,0.0,0.0,11.0,62.0,0.0
5.0,8.0,12499.0,195000.0,2023.0,2025.0,3.0,28.0,6,1,33.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1.0,0.0,1.0,85.0,0.0,1.0,12.0,3.0,1.0
5.0,6.0,47499.0,259999.0,2023.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,10.0,0.0,0.0,75.0,0.0,1.0,0.0,13.0,1.0
5.0,8.0,224999.0,155000.0,2014.0,2025.0,4.0,2.0,4,0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,95.0,0.0
5.0,6.0,87499.0,177000.0,2020.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,42.0,1.0
5.0,6.0,144999.0,104000.0,2019.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,32.0,0.0
5.0,6.0,124999.0,260000.0,2021.0,2025.0,4.0,6.0,1,0,24.0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,16.0,1.0,0.0,120.0,0.0,0.0,8.0,33.0,0.0
3.0,7.0,37499.0,110000.0,2019.0,2025.0,3.0,20.0,5,0,41.0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,7.0,0.0,1.0,13.0,0.0,1.0,3.0,288.0,0.0
5.0,6.0,92499.0,184998.0,2019.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,1.0,0.0,85.0,0.0,0.0,0.0,10.0,1.0
5.0,6.0,57499.0,195000.0,2023.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,13.0,1.0,0.0,71.0,0.0,1.0,0.0,2.0,0.0
5.0,7.0,164999.0,290000.0,2017.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,4.0,1.0
5.0,9.0,2499.0,85000.0,2008.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,5.0,2.0,0.0,23.0,0.0,0.0,7.0,169.0,1.0
5.0,6.0,62499.0,112000.0,2018.0,2024.0,10.0,14.0,2,0,198.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,83.0,0.0
5.0,6.0,174999.0,110000.0,2019.0,2024.0,9.0,14.0,7,1,228.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,44.0,0.0
5.0,8.0,37499.0,550000.0,2023.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,8.0,0.0,0.0,29.0,1.0,1.0,4.0,3.0,1.0
5.0,6.0,174999.0,78000.0,2013.0,2025.0,4.0,1.0,3,0,29.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2.0,0.0,88.0,0.0,0.0,1.0,84.0,0.0
5.0,6.0,114999.0,136000.0,2016.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,21.0,3.0,0.0,63.0,0.0,0.0,8.0,15.0,0.0
5.0,8.0,37499.0,330000.0,2022.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,31.0,0.0,0.0,243.0,0.0,1.0,3.0,9.0,1.0
5.0,6.0,144999.0,157000.0,2019.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,82.0,0.0,1.0,17.0,1.0,0.0
5.0,6.0,82499.0,159000.0,2019.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,98.0,0.0
5.0,12.0,274999.0,480000.0,2018.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,142.0,0.0,1.0,0.0,25.0,1.0
5.0,10.0,174999.0,65000.0,2002.0,2025.0,3.0,26.0,4,0,35.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,66.0,1.0,0.0,12.0,467.0,0.0
5.0,12.0,224999.0,135000.0,2012.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,88.0,1.0
5.0,8.0,77499.0,430000.0,2021.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0.0,3.0,0.0,53.0,2.0,0.0,0.0,2.0,1.0
5.0,6.0,144999.0,62000.0,2006.0,2024.0,10.0,14.0,2,0,198.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,55.0,0.0
5.0,6.0,154999.0,135000.0,2015.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,29.0,0.0,0.0,41.0,1.0,0.0,77.0,0.0,0.0
5.0,8.0,114999.0,140000.0,2014.0,2025.0,4.0,7.0,2,0,23.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,21.0,1.0,0.0,63.0,0.0,1.0,3.0,52.0,0.0
5.0,7.0,374999.0,65000.0,2008.0,2025.0,1.0,12.0,1,0,108.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,1.0,0.0,0.0,71.0,0.0,0.0
5.0,9.0,164999.0,147000.0,2015.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,27.0,0.0,0.0,187.0,0.0,0.0,94.0,0.0,0.0
5.0,6.0,424999.0,82000.0,2010.0,2025.0,3.0,31.0,2,0,30.0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,5.0,1.0,0.0,82.0,0.0,0.0,35.0,0.0,0.0
5.0,6.0,27499.0,175000.0,2022.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1.0,1.0,0.0,45.0,0.0,1.0,27.0,0.0,0.0
5.0,6.0,57499.0,210000.0,2022.0,2025.0,4.0,10.0,5,0,20.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,36.0,1.0
5.0,8.0,184999.0,113000.0,2011.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,6.0,1.0,0.0,18.0,0.0,0.0,8.0,344.0,0.0
5.0,8.0,134999.0,250000.0,2017.0,2025.0,3.0,18.0,3,0,43.0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,8.0,0.0,0.0,61.0,0.0,1.0,3.0,9.0,1.0
5.0,9.0,224999.0,150000.0,2015.0,2025.0,3.0,13.0,5,0,48.0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,27.0,1.0,0.0,187.0,0.0,1.0,1.0,129.0,1.0
5.0,6.0,12499.0,167000.0,2024.0,2025.0,3.0,24.0,2,0,37.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,11.0,0.0
3.0,8.0,164999.0,200000.0,2015.0,2025.0,4.0,7.0,2,0,23.0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,57.0,2.0,0.0,442.0,3.0,0.0,2.0,3.0,0.0
3.0,6.0,47499.0,123000.0,2020.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,7.0,0.0,1.0,13.0,0.0,1.0,3.0,255.0,0.0
5.0,10.0,42499.0,290000.0,2023.0,2025.0,4.0,7.0,2,0,23.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,2.0,278.0,0.0,1.0,2.0,240.0,1.0
5.0,7.0,12499.0,250000.0,2024.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,2.0,125.0,0.0,1.0,7.0,77.0,1.0
5.0,5.0,154999.0,100000.0,2019.0,2025.0,1.0,12.0,1,0,108.0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,7.0,1.0,0.0,69.0,0.0,0.0,8.0,66.0,0.0
5.0,7.0,2499.0,125000.0,2020.0,2025.0,4.0,2.0,4,0,28.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0
5.0,9.0,92499.0,250000.0,2022.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,12.0,0.0,2.0,92.0,0.0,1.0,3.0,38.0,1.0
5.0,6.0,134999.0,138000.0,2019.0,2025.0,3.0,26.0,4,0,35.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,1.0
5.0,9.0,324999.0,127000.0,2009.0,2025.0,4.0,3.0,5,0,27.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,7.0,1.0,0.0,10.0,28.0,0.0
5.0,6.0,114999.0,119000.0,2021.0,2025.0,3.0,24.0,2,0,37.0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,32.0,0.0
5.0,8.0,224999.0,310000.0,2021.0,2025.0,3.0,22.0,7,1,39.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,53.0,2.0,1.0,1.0,380.0,1.0
5.0,6.0,184999.0,130000.0,2015.0,2024.0,10.0,14.0,2,0,198.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,6.0,0.0,0.0,8.0,0.0,0.0,28.0,0.0,0.0
5.0,6.0,174999.0,110000.0,2014.0,2025.0,3.0,17.0,2,0,44.0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,10.0,1.0,0.0,41.0,0.0,0.0,1.0,8.0,0.0
5.0,7.0,7499.0,66000.0,2011.0,2025.0,3.0,22.0,7,1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,0.0,0.0,31.0,2.0,0.0,6.0,57.0,0.0
5.0,6.0,104999.0,179000.0,2021.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,8.0,0.0
5.0,6.0,144999.0,280000.0,2020.0,2025.0,3.0,19.0,4,0,42.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,11.0,0.0,0.0,4.0,64.0,1.0
5.0,11.0,72499.0,74000.0,2012.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,10.0,2.0,1.0,75.0,0.0,0.0,1.0,97.0,1.0
5.0,4.0,104999.0,720000.0,2019.0,2025.0,4.0,7.0,2,0,23.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,23.0,0.0,2.0,70.0,0.0,0.0,4.0,155.0,1.0
5.0,8.0,22499.0,82000.0,2008.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1.0,0.0,62.0,1.0,0.0,14.0,3.0,0.0
5.0,6.0,144999.0,118000.0,2018.0,2025.0,4.0,11.0,6,1,19.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,38.0,0.0
5.0,6.0,97499.0,204000.0,2021.0,2025.0,4.0,11.0,6,1,19.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,13.0,0.0,0.0,128.0,0.0,0.0,1.0,5.0,0.0
5.0,6.0,82499.0,270000.0,2022.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,3.0,0.0,0.0,59.0,0.0,1.0,2.0,151.0,1.0
5.0,11.0,194999.0,31000.0,2005.0,2025.0,4.0,7.0,2,0,23.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,9.0,1.0,0.0,56.0,1.0,0.0,2.0,163.0,1.0
5.0,8.0,72499.0,285000.0,2019.0,2025.0,4.0,7.0,2,0,23.0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,18.0,0.0,0.0,122.0,0.0,0.0,2.0,174.0,1.0
3.0,5.0,104999.0,110000.0,2022.0,2025.0,3.0,13.0,5,0,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,1.0,0.0,60.0,0.0,1.0,19.0,0.0,0.0
5.0,6.0,17499.0,137000.0,2023.0,2025.0,2.0,11.0,3,0,78.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,12.0,2.0,1.0,78.0,0.0,0.0,1.0,235.0,0.0
5.0,6.0,114999.0,115000.0,2015.0,2025.0,3.0,28.0,6,1,33.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,10.0,0.0
5.0,8.0,184999.0,115000.0,2012.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,6.0,0.0,0.0,18.0,0.0,0.0,13.0,41.0,0.0
5.0,7.0,474999.0,53000.0,2006.0,2025.0,2.0,11.0,3,0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,57.0,0.0,0.0,0.0,59.0,0.0
5.0,8.0,184999.0,338000.0,2020.0,2025.0,2.0,11.0,3,0,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2.0,0.0,39.0,0.0,0.0,0.0,24.0,1.0
5.0,8.0,57499.0,389000.0,2023.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,17.0,3.0,1.0,6.0,17.0,1.0
5.0,6.0,12499.0,110000.0,2019.0,2025.0,3.0,13.0,5,0,48.0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,2.0,0.0,6.0,0.0,1.0,5.0,53.0,0.0
5.0,9.0,62499.0,660000.0,2019.0,2025.0,3.0,29.0,7,1,32.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,74.0,1.0,1.0,14.0,189.0,1.0
5.0,6.0,164999.0,145000.0,2016.0,2024.0,9.0,14.0,7,1,228.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,3.0,0.0,0.0,40.0,2.0,0.0,6.0,57.0,1.0
5.0,6.0,62499.0,124000.0,2018.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,7.0,0.0,1.0,13.0,0.0,1.0,5.0,5.0,0.0
5.0,10.0,27499.0,35000.0,2003.0,2025.0,1.0,12.0,1,0,108.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,2.0,1.0,96.0,0.0,0.0,37.0,1.0,0.0
5.0,6.0,32499.0,170000.0,2023.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
5.0,6.0,224999.0,67000.0,2009.0,2025.0,1.0,12.0,1,0,108.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,11.0,1.0,0.0,164.0,0.0,1.0,7.0,77.0,0.0
5.0,6.0,82499.0,130000.0,2017.0,2025.0,4.0,1.0,3,0,29.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,9.0,0.0,1.0,30.0,0.0,0.0
5.0,6.0,77499.0,140000.0,2020.0,2025.0,2.0,11.0,3,0,78.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,5.0,0.0,0.0,19.0,0.0,0.0,51.0,0.0,0.0
5.0,8.0,154999.0,172000.0,2017.0,2025.0,4.0,7.0,2,0,23.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,126.0,0.0
3.0,7.0,37499.0,120000.0,2021.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,7.0,1.0,1.0,13.0,0.0,1.0,2.0,36.0,1.0
5.0,6.0,97499.0,162000.0,2016.0,2024.0,12.0,13.0,6,1,138.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,0.0,0.0,68.0,0.0,0.0,8.0,81.0,0.0
5.0,8.0,174999.0,97000.0,2015.0,2025.0,4.0,12.0,7,1,18.0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,28.0,0.0,0.0,204.0,0.0,0.0,0.0,6.0,1.0
5.0,8.0,194999.0,2420000.0,2015.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,8.0,0.0,0.0,29.0,2.0,0.0,1.0,117.0,1.0
5.0,5.0,164999.0,103000.0,2019.0,2024.0,10.0,14.0,2,0,198.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,0.0,0.0,76.0,0.0,0.0,13.0,233.0,0.0
5.0,8.0,184999.0,70000.0,2012.0,2024.0,9.0,14.0,7,1,228.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,2.0,1.0,19.0,0.0,1.0,0.0,60.0,0.0
